step,sat_id,plane_id,true_anomaly_deg,altitude_km,ecef_x_km,ecef_y_km,ecef_z_km,battery_pct,fuel_pct,temp_c,roll_deg,pitch_deg,yaw_deg,fault_wheel,fault_thruster,fault_sensor,in_safe_mode,in_recovery,eclipse,gs_los,action_thrust,action_roll_tq,action_pitch_tq,action_yaw_tq,reward,health_score
14,4,0,265.6343,550.0,-594.0017,-4144.0042,-5511.3186,100.0,98.5,56.74,344.761,5.898,0.465,0,0,0,0,0,0,1,-0.6821,-0.2537,0.1423,-0.0708,1.0,1.0
14,5,1,14.5426,550.0,-937.2896,6715.3124,1387.9151,100.0,98.32,56.46,354.223,357.712,2.78,0,0,0,0,0,0,1,-0.6955,-0.1833,0.0887,-0.0627,1.0,1.0
14,6,1,85.7471,550.0,-4144.8403,580.4251,5512.1363,73.84,98.32,39.5,355.801,358.149,0.687,0,0,0,0,0,1,0,-0.7184,-0.0643,0.0388,-0.0779,0.2238,1.0
14,7,1,177.5762,550.0,-288.059,-6911.0505,233.7597,100.0,99.58,56.72,350.188,356.104,10.437,0,1,0,0,0,0,0,-1.0,-0.188,0.011,0.1352,0.3693,0.5
14,8,1,236.0394,550.0,3391.6401,-3921.6431,-4584.5102,100.0,98.32,56.44,353.731,357.504,4.276,0,0,0,0,0,0,0,-0.8111,-0.1119,0.0299,-0.0319,1.0,1.0
14,9,1,305.4973,550.0,3455.6452,3963.362,-4500.0576,100.0,98.41,56.21,0.0,1.355,359.99,1,0,0,0,0,0,0,-0.9106,-0.1567,0.0715,-0.021,0.7523,0.5
15,0,0,334.2121,550.0,6199.3784,-1919.8227,-2404.6265,100.0,98.29,58.91,348.166,2.857,1.582,0,0,0,0,0,0,0,-0.9476,-0.1543,0.0741,-0.0026,1.0,1.0
15,1,0,43.1745,550.0,5095.966,2761.9332,3781.9435,100.0,98.2,58.77,352.316,359.71,358.85,0,0,0,0,0,0,0,-0.7418,-0.0905,0.0212,-0.0581,0.3831,1.0
15,2,0,124.0186,550.0,-3811.5776,3518.9548,4581.3834,100.0,98.2,58.78,353.419,357.608,4.104,0,0,0,0,0,0,0,-0.9132,-0.1187,0.0185,0.0142,1.0,1.0
15,3,0,192.7384,550.0,-6765.5675,-801.198,-1218.7779,100.0,98.2,58.89,350.9,1.274,358.584,0,0,0,0,0,0,0,-0.6903,-0.1223,0.0596,-0.0779,1.0,1.0
15,4,0,263.6332,550.0,-839.1668,-4125.5391,-5493.2656,100.0,98.38,59.19,342.709,6.841,0.31,0,0,0,0,0,0,1,-0.6711,-0.2552,0.1425,-0.0745,1.0,1.0
15,5,1,12.5415,550.0,-787.1461,6770.5279,1200.2473,100.0,98.2,58.89,353.24,357.735,2.904,0,0,0,0,0,0,1,-0.6842,-0.1845,0.0885,-0.0666,1.0,1.0
15,6,1,83.746,550.0,-4126.6753,825.6402,5494.4618,71.96,98.2,40.72,355.255,358.072,0.575,0,0,0,0,0,1,0,-0.7055,-0.0642,0.045,-0.088,0.2134,1.0
15,7,1,175.9219,550.0,-415.8929,-6897.301,393.0814,100.0,99.55,59.15,348.806,355.696,11.861,0,1,0,0,0,0,0,-1.0,-0.1841,0.0144,0.124,0.3623,0.5
15,8,1,234.0383,550.0,3300.3277,-4122.1742,-4473.8975,100.0,98.2,58.86,352.876,357.363,4.54,0,0,0,0,0,0,1,-0.8251,-0.1136,0.0327,-0.0296,1.3,1.0
15,9,1,303.4962,550.0,3539.1422,3758.7614,-4609.3846,100.0,98.29,58.61,0.0,1.686,359.958,1,0,0,0,0,0,0,-0.9256,-0.1395,0.0516,-0.0074,0.7523,0.5
16,0,0,332.211,550.0,6085.8349,-2054.8027,-2576.9439,100.0,98.17,61.33,346.727,3.335,1.742,0,0,0,0,0,0,0,-0.939,-0.1545,0.0741,-0.0068,1.0,1.0
16,1,0,41.1735,550.0,5259.4112,2645.2522,3638.8838,100.0,98.08,61.19,351.418,359.774,358.59,0,0,0,0,0,0,0,-0.7303,-0.0899,0.0211,-0.0628,0.3831,1.0
16,2,0,122.0175,550.0,-3603.4049,3598.8595,4686.5685,100.0,98.08,61.19,352.549,357.473,4.455,0,0,0,0,0,0,0,-0.9211,-0.1223,0.0208,0.0142,1.0,1.0
16,3,0,190.7373,550.0,-6813.0173,-650.0692,-1029.78,100.0,98.08,61.32,349.765,1.605,358.21,0,0,0,0,0,0,0,-0.6854,-0.1216,0.0582,-0.0791,1.0,1.0
16,4,0,261.6321,550.0,-1083.2604,-4101.4821,-5468.5128,100.0,98.26,61.63,340.528,7.855,0.117,0,0,0,0,0,0,0,-0.6601,-0.2566,0.1426,-0.0782,1.0,1.0
16,5,1,10.5404,550.0,-635.9258,6817.1464,1011.1156,100.0,98.08,61.33,352.164,357.802,2.993,0,0,0,0,0,0,1,-0.6728,-0.1856,0.0883,-0.0705,1.0,1.0
16,6,1,81.7449,550.0,-4102.9168,1069.8009,5470.086,70.08,98.08,41.94,354.677,358.02,0.413,0,0,0,0,0,1,0,-0.6916,-0.0644,0.0511,-0.0978,0.2065,1.0
16,7,1,174.0938,550.0,-555.8792,-6875.154,568.7682,100.0,99.52,61.58,347.336,355.295,13.342,0,1,0,0,0,0,0,-1.0,-0.1797,0.0155,0.1132,0.3589,0.5
16,8,1,232.0373,550.0,3204.5367,-4317.4668,-4357.8281,100.0,98.08,61.31,351.921,357.285,4.746,0,0,0,0,0,0,0,-0.6223,-0.1998,0.1256,-0.1164,1.0,1.0
16,9,1,301.4952,550.0,3617.8487,3549.3938,-4713.0897,100.0,98.17,61.02,0.0,2.043,359.92,1,0,0,0,0,0,0,-0.9173,-0.1393,0.0516,-0.0116,0.7523,0.5
17,0,0,330.21,550.0,5964.5681,-2187.0077,-2746.1184,100.0,98.05,63.75,345.21,3.85,1.896,0,0,0,0,0,0,0,-0.9302,-0.1547,0.0741,-0.0111,1.0,1.0
17,1,0,39.1724,550.0,5416.1749,2524.9782,3491.386,100.0,97.96,63.61,350.475,359.849,358.296,0,0,0,0,0,0,0,-0.7187,-0.0893,0.021,-0.0675,0.3831,1.0
17,2,0,120.0164,550.0,-3390.6629,3673.893,4786.0377,100.0,97.96,63.61,351.616,357.35,4.814,0,0,0,0,0,0,0,-0.9283,-0.126,0.0231,0.0141,1.0,1.0
17,3,0,188.7362,550.0,-6851.8161,-498.0487,-839.5262,100.0,97.96,63.74,348.571,1.964,357.795,0,0,0,0,0,0,0,-0.6803,-0.1208,0.0568,-0.0803,1.0,1.0
17,4,0,259.6311,550.0,-1325.9722,-4071.8654,-5437.0903,100.0,98.14,64.05,338.272,8.898,359.923,0,0,0,0,0,0,0,-0.9285,-0.1502,0.0586,-0.0016,1.0,1.0
17,5,1,8.5394,550.0,-483.8329,6855.1087,820.7507,100.0,97.96,63.76,350.994,357.913,3.045,0,0,0,0,0,0,1,-0.6613,-0.1868,0.0882,-0.0743,1.0,1.0
17,6,1,79.7439,550.0,-4073.5967,1312.5969,5439.0385,68.19,97.96,43.16,354.067,357.998,0.199,0,0,0,0,0,1,0,-0.6766,-0.0649,0.0571,-0.1074,0.203,1.0
17,7,1,172.0928,550.0,-707.6287,-6842.6095,760.3928,100.0,99.49,64.01,345.777,354.902,14.874,0,1,0,0,0,0,0,-1.0,-0.1748,0.0147,0.1022,0.3589,0.5
17,8,1,230.0362,550.0,3104.3964,-4507.2729,-4236.4438,100.0,97.96,63.72,350.907,357.226,4.938,0,0,0,0,0,0,0,-0.847,-0.1173,0.0387,-0.0272,1.0,1.0
17,9,1,299.4941,550.0,3691.6582,3335.5257,-4811.0465,100.0,98.05,63.43,0.0,2.425,359.874,1,0,0,0,0,0,0,-0.9088,-0.1391,0.0515,-0.0159,0.7523,0.5
18,0,0,328.2089,550.0,5835.7322,-2316.2591,-2911.9435,100.0,97.93,66.18,343.616,4.402,2.042,0,0,0,0,0,0,0,-0.9212,-0.1549,0.0742,-0.0154,1.0,1.0
18,1,0,37.1713,550.0,5566.0578,2401.2734,3339.6299,100.0,97.84,66.03,349.488,359.934,357.966,0,0,0,0,0,0,0,-0.7068,-0.0887,0.0209,-0.0722,0.3831,1.0
18,2,0,118.0154,550.0,-3173.6222,3743.9536,4879.6695,100.0,97.84,66.03,350.618,357.24,5.18,0,0,0,0,0,0,0,-0.9351,-0.1297,0.0253,0.0139,1.0,1.0
18,3,0,186.7352,550.0,-6881.915,-345.3417,-648.2484,100.0,97.84,66.17,347.316,2.351,357.339,0,0,0,0,0,0,0,-0.675,-0.1201,0.0555,-0.0816,1.0,1.0
18,4,0,257.63,550.0,-1566.9936,-4036.7285,-5399.0365,100.0,98.02,66.47,335.949,9.961,359.735,0,0,0,0,0,0,0,-0.9442,-0.1334,0.0383,0.012,1.0,1.0
18,5,1,6.5383,550.0,-331.0728,6884.3668,629.3848,100.0,97.84,66.2,349.731,358.069,3.058,0,0,0,0,0,0,1,-0.6496,-0.188,0.088,-0.0782,1.0,1.0
18,6,1,77.7428,550.0,-4038.7541,1553.7195,5401.3574,66.3,97.84,44.39,353.424,358.006,359.926,0,0,0,0,0,1,0,-0.6603,-0.0658,0.0629,-0.1167,0.203,1.0
18,7,1,170.0917,550.0,-858.4377,-6801.3775,951.0991,100.0,99.46,66.44,344.134,354.516,16.451,0,1,0,0,0,0,0,-1.0,-0.1697,0.0125,0.0901,0.3589,0.5
18,8,1,228.0351,550.0,3000.0416,-4691.3512,-4109.8924,100.0,97.84,66.14,349.834,357.188,5.118,0,0,0,0,0,0,0,-0.8598,-0.1189,0.0413,-0.0252,1.0,1.0
18,9,1,297.493,550.0,3760.4706,3117.4289,-4903.1356,100.0,97.93,65.83,0.0,2.833,359.818,1,0,0,0,0,0,0,-0.9002,-0.1389,0.0514,-0.0203,0.7523,0.5
19,0,0,326.2078,550.0,5699.4912,-2442.3821,-3074.2171,100.0,97.81,68.6,341.944,4.992,2.179,0,0,0,0,0,0,0,-0.9122,-0.1552,0.0741,-0.0197,1.0,1.0
19,1,0,35.1702,550.0,5708.8697,2274.3047,3183.8006,100.0,97.72,68.44,348.457,0.03,357.598,0,0,0,0,0,0,0,-0.6948,-0.0881,0.0208,-0.0769,0.3831,1.0
19,2,0,116.0143,550.0,-2952.559,3808.9463,4967.3499,100.0,97.72,68.44,349.555,357.142,5.55,0,0,0,0,0,0,0,-0.9259,-0.1297,0.0253,0.0097,1.0,1.0
19,3,0,184.7341,550.0,-6903.2759,-192.1545,-456.18,100.0,97.72,68.6,346.001,2.765,356.841,0,0,0,0,0,0,0,-0.663,-0.1199,0.0552,-0.0864,1.0,1.0
19,4,0,255.6289,550.0,-1806.0184,-3996.1186,-5354.3977,100.0,97.9,68.89,333.56,11.042,359.55,0,0,0,0,0,0,0,-0.9354,-0.1333,0.0383,0.0075,1.0,1.0
19,5,1,4.5372,550.0,-177.8519,6904.8839,437.2513,100.0,97.72,68.63,348.373,358.268,3.03,0,0,0,0,0,0,1,-0.6378,-0.1892,0.0879,-0.0821,1.0,1.0
19,6,1,75.7417,550.0,-3998.4358,1792.8623,5357.0885,64.42,97.72,45.61,352.758,358.034,359.601,0,0,0,0,0,1,0,-0.6692,-0.0446,0.0392,-0.1022,0.203,1.0
19,7,1,168.0907,550.0,-1008.0955,-6751.5119,1140.6454,100.0,99.43,68.86,342.406,354.135,18.071,0,1,0,0,0,0,0,-1.0,-0.1697,0.0125,0.0867,0.3589,0.5
19,8,1,226.034,550.0,2891.613,-4869.468,-3978.3285,100.0,97.72,68.56,348.702,357.171,5.283,0,0,0,0,0,0,0,-0.8509,-0.1184,0.0412,-0.0296,1.0,1.0
19,9,1,295.492,550.0,3824.1927,2895.3809,-4989.2445,100.0,97.81,68.24,0.0,3.267,359.749,1,0,0,0,0,0,0,-0.8915,-0.1387,0.0512,-0.0246,0.7523,0.5
20,0,0,324.2068,550.0,5556.0187,-2565.206,-3232.7412,100.0,97.69,71.03,340.195,5.618,2.303,0,0,0,0,0,0,0,-0.9029,-0.1554,0.0741,-0.0241,1.0,1.0
20,1,0,33.1692,550.0,5844.4292,2144.2433,3024.0882,100.0,97.6,70.87,347.376,0.141,357.191,0,0,0,0,0,0,0,-0.6689,-0.0986,0.0309,-0.0784,0.3831,1.0
20,2,0,114.0132,550.0,-2727.7542,3868.783,5048.9718,100.0,97.6,70.86,348.428,357.057,5.923,0,0,0,0,0,0,0,-0.9166,-0.1298,0.0253,0.0055,1.0,1.0
20,3,0,182.733,550.0,-6915.8718,-38.6939,-263.5552,100.0,97.6,71.02,344.627,3.208,356.296,0,0,0,0,0,0,0,-0.6509,-0.1197,0.055,-0.0912,1.0,1.0
20,4,0,253.6279,550.0,-2042.7427,-3950.09,-5303.2285,100.0,97.78,71.31,331.104,12.143,359.367,0,0,0,0,0,0,0,-0.9266,-0.1331,0.0384,0.003,1.0,1.0
20,5,1,2.5362,550.0,-24.377,6916.634,244.5844,100.0,97.6,71.07,346.92,358.511,2.959,0,0,0,0,0,0,1,-0.6258,-0.1904,0.0877,-0.086,1.0,1.0
20,6,1,73.7407,550.0,-3952.6957,2029.7214,5306.2858,65.49,97.6,48.03,352.071,358.082,359.224,0,0,0,0,0,0,0,-0.66,-0.0429,0.0393,-0.1062,0.203,1.0
20,7,1,166.0896,550.0,-1156.3999,-6693.0763,1328.8005,100.0,99.4,71.29,340.594,353.761,19.733,0,1,0,0,0,0,0,-1.0,-0.1696,0.0125,0.0831,0.3589,0.5
20,8,1,224.033,550.0,2779.2567,-5041.3969,-3841.9123,100.0,97.6,70.98,347.511,357.174,5.431,0,0,0,0,0,0,0,-0.8419,-0.1179,0.041,-0.0341,1.0,1.0
20,9,1,293.4909,550.0,3882.7379,2669.664,-5069.2683,100.0,97.69,70.65,0.0,3.726,359.666,1,0,0,0,0,0,0,-0.8826,-0.1384,0.0511,-0.029,0.7523,0.5
21,0,0,322.2057,550.0,5405.4971,-2684.5648,-3387.3225,100.0,97.57,73.45,338.371,6.281,2.413,0,0,0,0,0,0,0,-0.897,-0.1492,0.073,-0.0303,1.0,1.0
21,1,0,31.1681,550.0,5972.5642,2011.2646,2860.6874,100.0,97.48,73.29,346.25,0.267,356.74,0,0,0,0,0,0,0,-0.6595,-0.0905,0.0293,-0.0857,0.3831,1.0
21,2,0,112.0122,550.0,-2499.4939,3923.3824,5124.4358,100.0,97.48,73.27,347.238,356.984,6.296,0,0,0,0,0,0,0,-0.91,-0.1236,0.0238,-0.0008,1.0,1.0
21,3,0,180.7319,550.0,-6919.687,114.8328,-70.609,100.0,97.48,73.45,343.197,3.676,355.703,0,0,0,0,0,0,0,-0.6417,-0.1113,0.0536,-0.0985,1.0,1.0
21,4,0,251.6268,550.0,-2276.8656,-3898.7046,-5245.5911,100.0,97.66,73.72,328.585,13.263,359.183,0,0,0,0,0,0,0,-0.9188,-0.1274,0.037,-0.0034,1.0,1.0
21,5,1,0.5351,550.0,129.1447,6919.6025,51.6193,100.0,97.48,73.5,345.376,358.797,2.84,0,0,0,0,0,0,1,-0.6232,-0.1816,0.0865,-0.0939,1.0,1.0
21,6,1,71.7396,550.0,-3901.5952,2263.9956,5249.0113,66.57,97.48,50.44,351.345,358.13,358.835,0,0,0,0,0,0,0,-0.9232,-0.0777,-0.0,-0.0233,0.203,1.0
21,7,1,164.0885,550.0,-1303.1504,-6626.1452,1515.3349,100.0,99.37,73.71,338.698,353.392,21.434,0,1,0,0,0,0,0,-1.0,-0.1648,0.011,0.0776,0.3589,0.5
21,8,1,222.0319,550.0,2663.1243,-5206.9196,-3700.8104,100.0,97.48,73.4,346.264,357.197,5.559,0,0,0,0,0,0,0,-0.8326,-0.1115,0.0392,-0.0408,1.0,1.0
21,9,1,291.4898,550.0,3936.0269,2440.5654,-5143.1094,100.0,97.57,73.06,0.0,4.21,359.566,1,0,0,0,0,0,0,-0.875,-0.1324,0.0496,-0.0354,0.7523,0.5
22,0,0,320.2046,550.0,5248.1182,-2800.2969,-3537.7725,100.0,97.45,75.88,336.471,6.981,2.505,0,0,0,0,0,0,0,-0.8873,-0.1499,0.073,-0.0346,1.0,1.0
22,1,0,29.167,550.0,6093.1121,1875.548,2693.7977,100.0,97.36,75.71,345.079,0.407,356.245,0,0,0,0,0,0,0,-0.6466,-0.0908,0.0293,-0.0902,0.3831,1.0
22,2,0,110.0111,550.0,-2268.0682,3972.6704,5193.6497,98.13,97.36,74.49,345.987,356.923,6.666,0,0,0,0,0,1,0,-0.9002,-0.1243,0.0239,-0.005,1.0,1.0
22,3,0,178.7309,550.0,-6914.7171,268.2182,122.4234,100.0,97.36,75.88,341.71,4.172,355.057,0,0,0,0,0,0,0,-0.6292,-0.1117,0.0535,-0.1031,1.0,1.0
22,4,0,249.6257,550.0,-2508.0897,-3842.0312,-5181.556,100.0,97.54,76.14,326.002,14.401,358.994,0,0,0,0,0,0,0,-0.9097,-0.1277,0.0372,-0.0079,1.0,1.0
22,5,1,358.534,550.0,282.5057,6913.7859,-141.4088,100.0,97.36,75.94,343.74,359.127,2.674,0,0,0,0,0,0,1,-0.6102,-0.1839,0.0865,-0.0975,1.0,1.0
22,6,1,69.7385,550.0,-3845.2029,2495.3873,5185.3349,67.65,97.36,52.85,350.58,358.178,358.433,0,0,0,0,0,0,0,-0.917,-0.0775,-0.0001,-0.026,0.203,1.0
22,7,1,162.0875,550.0,-1448.1488,-6550.8041,1700.0211,100.0,99.34,76.14,336.721,353.029,23.172,0,1,0,0,0,0,0,-1.0,-0.1651,0.0111,0.0742,0.3589,0.5
22,8,1,220.0308,550.0,2543.3722,-5365.826,-3555.1948,100.0,97.36,75.82,344.961,357.239,5.664,0,0,0,0,0,0,0,-0.8233,-0.1114,0.0392,-0.0451,1.0,1.0
22,9,1,289.4887,550.0,3983.9872,2208.3762,-5210.6776,100.0,97.45,75.47,0.0,4.719,359.445,1,0,0,0,0,0,0,-0.8658,-0.1326,0.0496,-0.0397,0.7523,0.5
23,0,0,318.2035,550.0,5084.0821,-2912.2457,-3683.9076,100.0,97.33,78.3,334.497,7.717,2.577,0,0,0,0,0,0,0,-0.8773,-0.1507,0.073,-0.039,1.0,1.0
23,1,0,27.166,550.0,6205.9198,1737.2766,2523.6224,100.0,97.24,78.13,343.862,0.562,355.702,0,0,0,0,0,0,0,-0.6334,-0.091,0.0292,-0.0947,0.3831,1.0
23,2,0,108.01,550.0,-2033.7717,4016.5799,5256.5293,96.23,97.33,75.72,344.674,356.896,6.979,0,0,0,0,0,1,0,-0.5657,-0.1216,0.0688,-0.1155,1.0,1.0
23,3,0,176.7298,550.0,-6900.9685,421.2553,315.3064,100.0,97.24,78.3,340.168,4.694,354.358,0,0,0,0,0,0,0,-0.6161,-0.1121,0.0534,-0.1079,1.0,1.0
23,4,0,247.6247,550.0,-2736.1211,-3780.146,-5111.2013,100.0,97.42,78.56,323.354,15.557,358.799,0,0,0,0,0,0,0,-0.9003,-0.128,0.0373,-0.0125,1.0,1.0
23,5,1,356.5329,550.0,435.499,6899.1919,-334.2645,100.0,97.33,78.39,341.998,359.531,2.432,0,0,0,0,0,0,1,-0.5797,-0.2118,0.1486,-0.1498,1.0,1.0
23,6,1,67.7375,550.0,-3783.5945,2723.6024,5115.3342,68.72,97.24,55.26,349.777,358.225,358.017,0,0,0,0,0,0,0,-0.9108,-0.0772,-0.0003,-0.0287,0.153,1.0
23,7,1,160.0864,550.0,-1591.1991,-6467.149,1882.6339,100.0,99.31,78.56,334.66,352.672,24.945,0,1,0,0,0,0,0,-0.9954,-0.1654,0.0112,0.0706,0.3589,0.5
23,8,1,218.0298,550.0,2420.1619,-5517.9141,-3405.2431,100.0,97.24,78.24,343.603,357.301,5.744,0,0,0,0,0,0,0,-0.814,-0.1113,0.0391,-0.0495,1.0,1.0
23,9,1,287.4877,550.0,4026.5535,1973.392,-5271.8907,100.0,97.33,77.88,0.0,5.253,359.303,1,0,0,0,0,0,0,-0.8566,-0.1328,0.0495,-0.0441,0.7523,0.5
24,0,0,316.2025,550.0,4913.5977,-3020.2598,-3825.5496,100.0,97.21,80.73,332.447,8.489,2.628,0,0,0,0,0,0,0,-0.8672,-0.1515,0.073,-0.0434,1.0,1.0
24,1,0,25.1649,550.0,6310.8443,1596.6369,2350.3692,100.0,97.12,80.55,342.6,0.732,355.11,0,0,0,0,0,0,0,-0.62,-0.0912,0.0292,-0.0991,0.3831,1.0
24,2,0,106.009,550.0,-1796.902,4055.0512,5312.9977,94.33,97.3,76.95,343.301,356.904,7.232,0,0,0,0,0,1,0,-0.5553,-0.1217,0.0691,-0.1195,1.0,1.0
24,3,0,174.7287,550.0,-6878.4592,573.7372,507.8049,100.0,97.12,80.73,338.57,5.244,353.603,0,0,0,0,0,0,0,-0.6029,-0.1126,0.0534,-0.1126,1.0,1.0
24,4,0,245.6236,550.0,-2960.6699,-3713.1322,-5034.6126,100.0,97.3,80.98,320.643,16.733,358.596,0,0,0,0,0,0,0,-0.8908,-0.1284,0.0374,-0.0171,1.0,1.0
24,5,1,354.5319,550.0,587.9178,6875.8394,-526.7124,100.0,97.3,80.84,340.149,0.009,2.113,0,0,0,0,0,0,0,-0.5677,-0.2138,0.1484,-0.1533,1.0,1.0
24,6,1,65.7364,550.0,-3716.8528,2948.3508,5039.0945,69.8,97.12,57.67,348.935,358.272,357.585,0,0,0,0,0,0,0,-0.9045,-0.0768,-0.0005,-0.0314,0.153,1.0
24,7,1,158.0853,550.0,-1732.1079,-6375.2865,2062.9506,100.0,99.28,80.99,332.517,352.32,26.752,0,1,0,0,0,0,0,-0.9879,-0.1656,0.0113,0.067,0.3589,0.5
24,8,1,216.0287,550.0,2293.6595,-5662.991,-3251.1383,100.0,97.12,80.66,342.189,357.382,5.797,0,0,0,0,0,0,0,-0.8046,-0.1113,0.0391,-0.0539,1.0,1.0
24,9,1,285.4866,550.0,4063.668,1735.9113,-5326.674,100.0,97.21,80.29,0.0,5.811,359.136,1,0,0,0,0,0,0,-0.8472,-0.1331,0.0494,-0.0484,0.7523,0.5
25,0,0,314.2014,550.0,4736.8819,-3124.1927,-3962.5259,100.0,97.09,83.16,330.318,9.299,2.656,0,0,0,0,0,0,0,-0.8541,-0.1568,0.0736,-0.0466,1.0,1.0
25,1,0,23.1638,550.0,6407.7525,1453.8186,2174.2494,100.0,97.0,82.97,341.289,0.916,354.467,0,0,0,0,0,0,0,-0.6037,-0.097,0.03,-0.1018,0.3831,1.0
25,2,0,104.0079,550.0,-1557.7606,4088.0317,5362.9861,92.42,97.27,78.18,341.865,356.946,7.423,0,0,0,0,0,1,0,-0.5414,-0.1269,0.0701,-0.123,1.0,1.0
25,3,0,172.7277,550.0,-6847.218,725.4579,699.6841,100.0,97.09,83.16,336.912,5.82,352.79,0,0,0,0,0,0,0,-0.5869,-0.1188,0.0541,-0.1157,1.0,1.0
25,4,0,243.6225,550.0,-3181.451,-3641.0796,-4951.8835,100.0,97.18,83.4,317.865,17.927,358.382,0,0,0,0,0,0,0,-0.88,-0.1326,0.0384,-0.0206,1.0,1.0
25,5,1,352.5308,550.0,739.5562,6843.7584,-718.518,100.0,97.18,83.27,338.233,0.523,1.76,0,0,0,0,0,0,0,-0.7824,-0.1345,0.0724,-0.0701,1.0,1.0
25,6,1,63.7353,550.0,-3645.0674,3169.3471,4956.709,70.88,97.0,60.08,348.054,358.32,357.137,0,0,0,0,0,0,0,-0.8986,-0.0794,0.0002,-0.0327,0.153,1.0
25,7,1,156.0842,550.0,-1870.6846,-6275.3338,2240.7512,100.0,99.25,83.41,330.289,351.974,28.591,0,1,0,0,0,0,0,-0.9799,-0.169,0.0124,0.0647,0.3589,0.5
25,8,1,214.0276,550.0,2164.0355,-5800.8724,-3093.0681,100.0,97.0,83.08,340.717,357.483,5.822,0,0,0,0,0,0,0,-0.7949,-0.1152,0.04,-0.0569,1.0,1.0
25,9,1,283.4855,550.0,4095.2799,1496.2364,-5374.9605,100.0,97.09,82.7,0.0,6.395,358.944,1,0,0,0,0,0,0,-0.8364,-0.1373,0.0501,-0.0515,0.7523,0.5
26,0,0,312.2003,550.0,4554.1596,-3223.9038,-4094.6692,100.0,96.97,85.59,328.111,10.145,2.658,0,0,0,1,0,0,0,-0.8438,-0.1571,0.0734,-0.0512,-9.0,0.1
26,1,0,21.1628,550.0,6496.5214,1309.0144,1995.4778,100.0,96.97,85.4,339.93,1.116,353.771,0,0,0,1,0,0,0,-0.5901,-0.0967,0.0299,-0.1064,-9.6169,0.1
26,2,0,102.0068,550.0,-1316.6515,4115.4765,5406.4335,90.52,97.24,79.42,340.365,357.024,7.551,0,0,0,0,0,1,0,-0.5315,-0.1263,0.0703,-0.1271,1.0,1.0
26,3,0,170.7266,550.0,-6807.285,876.2125,890.7098,100.0,97.06,85.59,335.195,6.423,351.916,0,0,0,1,0,0,0,-0.5735,-0.1186,0.0539,-0.1206,-9.0,0.1
26,4,0,241.6214,550.0,-3398.1837,-3564.0852,-4863.1148,100.0,97.06,85.82,315.021,19.141,358.156,0,0,0,1,0,0,0,-0.8703,-0.1325,0.0383,-0.0255,-9.0,0.1
26,5,1,350.5297,550.0,890.2094,6802.9901,-909.4472,100.0,97.06,85.7,336.25,1.073,1.369,0,0,0,1,0,0,0,-0.7728,-0.1341,0.0722,-0.0747,-9.0,0.1
26,6,1,61.7343,550.0,-3568.3347,3386.3104,4868.278,71.96,96.88,62.49,347.133,358.367,356.67,0,0,0,0,0,0,0,-0.892,-0.0786,-0.0001,-0.0357,0.153,1.0
26,7,1,154.0832,550.0,-2006.7418,-6167.4182,2415.8188,100.0,99.22,85.84,327.977,351.635,30.46,0,1,0,1,0,0,0,-0.9721,-0.1688,0.0123,0.0608,-9.6411,0.1
26,8,1,212.0266,550.0,2031.4647,-5931.3834,-2931.2255,100.0,96.88,85.5,339.188,357.605,5.816,0,0,0,1,0,0,0,-0.7852,-0.1146,0.0398,-0.0615,-9.0,0.1
26,9,1,281.4845,550.0,4121.346,1254.6718,-5416.6915,100.0,96.97,85.11,0.0,7.003,358.723,1,0,0,1,0,0,0,-0.8267,-0.137,0.0499,-0.0561,-9.2477,0.1
27,0,0,310.1993,550.0,4365.6634,-3319.2579,-4221.8185,100.0,96.97,86.02,325.826,11.028,2.632,0,0,0,1,0,0,0,-0.8334,-0.1575,0.0733,-0.0559,0.9,0.1
27,1,0,19.1823,550.0,6576.2647,1163.8615,1816.1527,100.0,96.97,85.82,338.523,1.33,353.019,0,0,0,1,0,0,0,-0.5764,-0.0963,0.0297,-0.111,0.2835,0.1
27,2,0,100.0058,550.0,-1073.8812,4137.3478,5443.287,88.61,97.21,80.65,338.802,357.138,7.613,0,0,0,0,0,1,0,-0.5215,-0.1256,0.0705,-0.1312,1.0,1.0
27,3,0,168.7392,550.0,-6759.0634,1024.8354,1079.3587,100.0,97.06,86.02,333.419,7.053,350.98,0,0,0,1,0,0,0,-0.56,-0.1184,0.0537,-0.1254,0.9,0.1
27,4,0,239.6204,550.0,-3610.5927,-3482.2523,-4768.4149,100.0,97.06,86.24,312.111,20.374,357.914,0,0,0,1,0,0,0,-0.8604,-0.1323,0.0383,-0.0304,0.9,0.1
27,5,1,348.5309,550.0,1039.5158,6753.6453,-1099.0553,100.0,97.06,86.13,334.2,1.66,0.938,0,0,0,1,0,0,0,-0.7631,-0.1337,0.072,-0.0794,0.9,0.1
27,6,1,59.7332,550.0,-3486.7579,3598.9651,4773.9094,73.03,96.76,64.9,346.174,358.414,356.185,0,0,0,0,0,0,0,-0.8854,-0.0778,-0.0005,-0.0388,0.153,1.0
27,7,1,152.1054,550.0,-2138.6408,-6053.0405,2585.9539,100.0,99.22,86.26,325.581,351.301,32.358,0,1,0,1,0,0,0,-0.9641,-0.1686,0.0123,0.0569,0.2584,0.1
